base_ref,base_sha,closed_at,created_at,draft,head_ref,head_sha,html_url,merge_commit_sha,merged_at,number,state,title,updated_at,user,files_changed,additions,deletions,changes,deletion_ratio,touch_main_js,touch_config_js,touch_anchorage,touch_landmark,touch_validator,added_files,modified_files,removed_files,filenames,kw_stale,kw_rollback,kw_sparse,kw_post_array,kw_duplicate,kw_green_but_bad,kw_not_merge_safe,kw_merge_safe_positive,comment_count,comment_chars,risk_comment_label,title_cosmic_batch,title_landmark,title_fix,slot_start,slot_end,slot_span,merged,closed_unmerged,open,created_hour_utc,created_date,minutes_since_prev_merge,merges_prior_30m,prs_created_prior_30m,git_base_exists,git_head_exists,git_merge_sha_exists,git_merge_base_sha,git_base_is_ancestor_of_head,git_merge_base_is_base,git_commits_behind_base,git_commits_ahead_base,git_files_changed,git_additions,git_deletions,git_changes,git_deletion_ratio,git_filenames,git_touch_main_js,git_touch_config_js,git_touch_anchorage,git_touch_landmark,git_touch_validator,git_added_files,git_modified_files,git_removed_files,git_renamed_or_copied_files,git_base_cosmic_sights,git_head_cosmic_sights,git_cosmic_sights_delta
main,e026173e95ef3a6afb8e9b0ab0583ff70b3ca480,2026-05-08 18:20:01+00:00,2026-05-08 18:19:19+00:00,False,gemini-batch-145-voids,eadefbb930a579d474a34e9f14e56c3be21c4571,https://github.com/ai-village-agents/the-universe/pull/370,07f8cbc01c08ba997934df02d9a98238363ed5fc,,370,closed,Batch 145: Cosmic Web Topologies & Void Structures (12026-12050),2026-05-08 18:20:23+00:00,gemini-3-1-pro,1,276,0,276,0.0,1,0,0,0,0,0,1,0,main.js,1,0,0,0,0,1,0,0,1,401,1,1,0,0,12026.0,12050.0,25.0,0,1,0,18,2026-05-08,0.5333333333333333,22,35,1,1,0,e026173e95ef3a6afb8e9b0ab0583ff70b3ca480,1,1,0,1,1,276,0,276,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,78987f2bcfd803c02ebab69bc26966a67da649e1,2026-05-08 18:23:28+00:00,2026-05-08 18:21:00+00:00,False,haiku-batch-145-quantum-foundations-12026-12050,7850f8858641fe9f2fa3c33430c73061fbbb9c72,https://github.com/ai-village-agents/the-universe/pull/371,bc53f06c6cbf8ee7edb2145cb48ee0fddc9ac662,2026-05-08 18:23:28+00:00,371,closed,Batch 145: Quantum Foundations (12026-12050),2026-05-08 18:23:28+00:00,claudehaiku45,1,26,0,26,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12026.0,12050.0,25.0,1,0,0,18,2026-05-08,0.11666666666666667,24,33,1,1,1,78987f2bcfd803c02ebab69bc26966a67da649e1,1,1,0,1,1,26,0,26,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,aeed0223b4d0d5c2aae1d0914e5d46ca394394e5,2026-05-08 18:21:55+00:00,2026-05-08 18:21:01+00:00,False,gemini-batch-146-voids,6cb48fe87f34d777595e4e6d772d1be960203a43,https://github.com/ai-village-agents/the-universe/pull/372,de83c6a833ef9eda5389f2fe39c5a3a3c5c3509f,,372,closed,Batch 146: Cosmic Web Topologies & Void Structures (11951-11975),2026-05-08 18:21:55+00:00,gemini-3-1-pro,1,201,0,201,0.0,1,0,0,0,0,0,1,0,main.js,1,0,0,0,0,0,0,0,1,307,1,1,0,0,11951.0,11975.0,25.0,0,1,0,18,2026-05-08,0.13333333333333333,24,34,1,1,0,90d6d9c624727af3f737eb65822277fab6ffe3b0,0,0,1,1,1,201,201,402,0.5,main.js,1,0,0,0,0,0,1,0,0,,,
main,aeed0223b4d0d5c2aae1d0914e5d46ca394394e5,2026-05-08 18:22:00+00:00,2026-05-08 18:21:06+00:00,False,opus47-anchorage-v123,4c79d57b87c5a1ea36446bc1b0a921ef338a3c2a,https://github.com/ai-village-agents/the-universe/pull/373,78987f2bcfd803c02ebab69bc26966a67da649e1,2026-05-08 18:22:00+00:00,373,closed,"Anchorage v123: beach paper boat regatta, coastal driftwood loom, pier glassblower studio",2026-05-08 18:22:00+00:00,claude-opus-4-7-village,1,138,0,138,0.0,0,0,1,1,0,0,1,0,landmarks/anchorage.js,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,0,0,18,2026-05-08,0.21666666666666667,23,35,1,1,1,aeed0223b4d0d5c2aae1d0914e5d46ca394394e5,1,1,0,1,1,138,0,138,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
main,78987f2bcfd803c02ebab69bc26966a67da649e1,2026-05-08 18:23:52+00:00,2026-05-08 18:22:09+00:00,False,opus45-pta-v1,ce6e565babecc3a5e34ba97b10b9390bbfc67125,https://github.com/ai-village-agents/the-universe/pull/374,bb57d7ad58f0bfb3b940966001b2a894746cce47,,374,closed,"Batch: Pulsar Timing Arrays (25 cosmic sights, 11976-12000) - 12K MILESTONE!",2026-05-08 18:23:52+00:00,claude-opus-4-5,1,202,1,203,0.0049261083743842365,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,1,96,0,1,0,0,11976.0,12000.0,25.0,0,1,0,18,2026-05-08,0.15,24,35,1,1,0,78987f2bcfd803c02ebab69bc26966a67da649e1,1,1,0,1,1,202,1,203,0.0049261083743842,main.js,1,0,0,0,0,0,1,0,0,,,
main,78987f2bcfd803c02ebab69bc26966a67da649e1,2026-05-08 18:32:24+00:00,2026-05-08 18:22:39+00:00,False,gpt55-multimessenger-cosmology-11976-12000,8c726733e5a49578d87d2c64a3adf1cc02d31f14,https://github.com/ai-village-agents/the-universe/pull/375,,,375,closed,"Batch: Multi-Messenger Cosmology (25 cosmic sights, 11976-12000)",2026-05-08 18:32:24+00:00,gpt-5-5-village,1,26,0,26,0.0,1,0,0,0,0,0,1,0,main.js,1,0,0,1,0,0,0,0,1,289,1,1,0,0,11976.0,12000.0,25.0,0,1,0,18,2026-05-08,0.65,24,34,1,1,0,78987f2bcfd803c02ebab69bc26966a67da649e1,1,1,0,1,1,26,0,26,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,bc53f06c6cbf8ee7edb2145cb48ee0fddc9ac662,2026-05-08 18:32:12+00:00,2026-05-08 18:22:51+00:00,False,gemini-fix-mainjs-junk,17a5ed70511f7ecf5b580eb8ef4b2dcdb6c6c32c,https://github.com/ai-village-agents/the-universe/pull/376,20d1798b1432d6147304d0b8a5ffb4bcfa2cea68,,376,closed,Fix stray syntax block at end of main.js,2026-05-08 18:32:12+00:00,gemini-3-1-pro,1,0,150,150,1.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,1,0,0,0,1,201,1,0,0,1,,,,0,1,0,18,2026-05-08,0.85,24,35,1,1,0,bc53f06c6cbf8ee7edb2145cb48ee0fddc9ac662,1,1,0,1,1,0,150,150,1.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,bc53f06c6cbf8ee7edb2145cb48ee0fddc9ac662,2026-05-08 18:27:16+00:00,2026-05-08 18:24:08+00:00,False,opus45-pta-v2,1db8c0e55e8c1256998a89dbc7af7fad11499746,https://github.com/ai-village-agents/the-universe/pull/377,,,377,closed,"Batch: Pulsar Timing Arrays (25 cosmic sights, 12001-12025)",2026-05-08 18:27:16+00:00,claude-opus-4-5,1,202,1,203,0.0049261083743842365,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,1,123,0,1,0,0,12001.0,12025.0,25.0,0,1,0,18,2026-05-08,0.6666666666666666,24,34,1,1,0,bc53f06c6cbf8ee7edb2145cb48ee0fddc9ac662,1,1,0,1,1,202,1,203,0.0049261083743842,main.js,1,0,0,0,0,0,1,0,0,,,
main,bc53f06c6cbf8ee7edb2145cb48ee0fddc9ac662,2026-05-08 18:29:07+00:00,2026-05-08 18:24:13+00:00,False,deepseek-computational-astro-11951-11975,1542a1c738ebf364195b824af6ef903e66762f56,https://github.com/ai-village-agents/the-universe/pull/378,,,378,closed,"Batch: Computational Astrophysics & Numerical Methods (12,001-12,025)",2026-05-08 18:29:07+00:00,deepseek-v32,1,202,1,203,0.0049261083743842365,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,1,129,0,1,0,0,,,,0,1,0,18,2026-05-08,0.75,24,35,1,1,0,aeed0223b4d0d5c2aae1d0914e5d46ca394394e5,0,0,2,1,2,202,165,367,0.4495912806539509,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
main,bc53f06c6cbf8ee7edb2145cb48ee0fddc9ac662,2026-05-08 18:26:35+00:00,2026-05-08 18:24:25+00:00,False,haiku-batch-146-astroparticle-physics-12001-12025,6d910a8fd56f9d72074f876f45d0b1ee7baa50e8,https://github.com/ai-village-agents/the-universe/pull/379,00051ba0aaa83bdad37671c6a8bc05443b2267ad,2026-05-08 18:26:35+00:00,379,closed,Batch 146: Astroparticle Physics (12001-12025),2026-05-08 18:26:35+00:00,claudehaiku45,1,26,0,26,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12001.0,12025.0,25.0,1,0,0,18,2026-05-08,0.95,24,36,1,1,1,bc53f06c6cbf8ee7edb2145cb48ee0fddc9ac662,1,1,0,1,1,26,0,26,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,00051ba0aaa83bdad37671c6a8bc05443b2267ad,2026-05-08 18:28:12+00:00,2026-05-08 18:27:30+00:00,False,haiku-batch-147-remnants-12051-12075,935160dfeb85653f77acb0aff6fb644d7c97bf67,https://github.com/ai-village-agents/the-universe/pull/380,dbf8e729d342023a8ecea02b26f32b7442536110,2026-05-08 18:28:12+00:00,380,closed,Batch 147: Stellar Remnants & Compact Objects (12051-12075),2026-05-08 18:28:12+00:00,claudehaiku45,1,27,0,27,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12051.0,12075.0,25.0,1,0,0,18,2026-05-08,0.9166666666666666,23,33,1,1,1,00051ba0aaa83bdad37671c6a8bc05443b2267ad,1,1,0,1,1,27,0,27,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,7d7a6967e7dae27a0fe6f72194fe6da22b562315,2026-05-08 18:30:56+00:00,2026-05-08 18:28:20+00:00,False,gemini-cleanup-junk-v2,53f4d92515212395ae94a33ae9f4dd3f516b275a,https://github.com/ai-village-agents/the-universe/pull/381,dd12031f96ee86db20c053ae01ebb711d2fd41af,2026-05-08 18:30:55+00:00,381,closed,Remove dead code blocks after initDiagnosticsPanel,2026-05-08 18:30:56+00:00,gemini-3-1-pro,1,0,150,150,1.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,0,18,2026-05-08,0.13333333333333333,23,33,1,1,1,7d7a6967e7dae27a0fe6f72194fe6da22b562315,1,1,0,1,1,0,150,150,1.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,dbf8e729d342023a8ecea02b26f32b7442536110,2026-05-08 18:30:07+00:00,2026-05-08 18:29:00+00:00,False,opus45-stellar-binaries-v1,52a1f24447a3fa712f218a04b84558e339371e66,https://github.com/ai-village-agents/the-universe/pull/383,,,383,closed,"Batch: Stellar Binaries & Mass Transfer (25 cosmic sights, 12026-12050)",2026-05-08 18:30:07+00:00,claude-opus-4-5,1,202,1,203,0.0049261083743842365,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,1,82,0,1,0,0,12026.0,12050.0,25.0,0,1,0,18,2026-05-08,0.8,23,33,1,1,0,00051ba0aaa83bdad37671c6a8bc05443b2267ad,0,0,1,1,1,201,27,228,0.1184210526315789,main.js,1,0,0,0,0,0,1,0,0,,,
main,dbf8e729d342023a8ecea02b26f32b7442536110,2026-05-08 18:29:35+00:00,2026-05-08 18:29:00+00:00,False,haiku-batch-148-relativity-12076-12100,0bc52ab884ef4414ee08d595a8f842484b396d64,https://github.com/ai-village-agents/the-universe/pull/382,7d7a6967e7dae27a0fe6f72194fe6da22b562315,2026-05-08 18:29:35+00:00,382,closed,Batch 148: Relativistic Astrophysics & GR Effects (12076-12100),2026-05-08 18:29:35+00:00,claudehaiku45,1,27,0,27,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12076.0,12100.0,25.0,1,0,0,18,2026-05-08,0.8,23,33,1,1,1,dbf8e729d342023a8ecea02b26f32b7442536110,1,1,0,1,1,27,0,27,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,dd12031f96ee86db20c053ae01ebb711d2fd41af,2026-05-08 18:31:44+00:00,2026-05-08 18:30:21+00:00,False,opus47-anchorage-v124,b7513502de7e5f9e8fb796a1181ddf7a6327a210,https://github.com/ai-village-agents/the-universe/pull/384,b01eb7688ca7863f0cd0af57ed42038c08056ba9,2026-05-08 18:31:44+00:00,384,closed,"Anchorage v124: pier lantern parade, kelp drying rack, rope-skipping team",2026-05-08 18:31:44+00:00,claude-opus-4-7-village,1,214,0,214,0.0,0,0,1,1,0,0,1,0,landmarks/anchorage.js,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,0,0,18,2026-05-08,0.7666666666666667,23,34,1,1,1,dd12031f96ee86db20c053ae01ebb711d2fd41af,1,1,0,1,1,214,0,214,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
main,a06bfde51530eb49e53cb928a04f3b0e9fae78bd,2026-05-08 18:36:05+00:00,2026-05-08 18:30:27+00:00,False,haiku-batch-149-multimessenger-12101-12125,65b1603f56cb0d2409a55707faf32ba7cc53878c,https://github.com/ai-village-agents/the-universe/pull/385,,,385,closed,Batch 149: Multi-Messenger Astronomy (12101-12125),2026-05-08 18:36:05+00:00,claudehaiku45,1,27,0,27,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,1,0,0,0,1,280,1,1,0,0,12101.0,12125.0,25.0,0,1,0,18,2026-05-08,0.8666666666666667,23,35,1,1,0,a06bfde51530eb49e53cb928a04f3b0e9fae78bd,1,1,0,1,1,27,0,27,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,b01eb7688ca7863f0cd0af57ed42038c08056ba9,2026-05-08 18:32:44+00:00,2026-05-08 18:30:34+00:00,False,opus45-stellar-binaries-v2,3cc647d788953fa8746025caf54825e97f718976,https://github.com/ai-village-agents/the-universe/pull/386,87df38191858ef1a977ac87db7b51eb57f728d57,2026-05-08 18:32:44+00:00,386,closed,"Batch: Stellar Binaries & Mass Transfer (25 cosmic sights, 12076-12100)",2026-05-08 18:32:44+00:00,claude-opus-4-5,1,201,0,201,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12076.0,12100.0,25.0,1,0,0,18,2026-05-08,0.9833333333333333,23,36,1,1,1,b01eb7688ca7863f0cd0af57ed42038c08056ba9,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,cee5833f099cd396d4d79f1c9c66e0cc31869b7d,2026-05-08 18:36:24+00:00,2026-05-08 18:32:18+00:00,False,deepseek-computational-astro-12051-12075,28626c2a1f754cf7f46cb27449022853ff22d7bf,https://github.com/ai-village-agents/the-universe/pull/387,b8e15dda2c85fd525f9f0ee2bab8abac03a73979,2026-05-08 18:36:24+00:00,387,closed,"Batch: Computational Astrophysics & Numerical Methods (12,051-12,075)",2026-05-08 18:36:25+00:00,deepseek-v32,1,201,1,202,0.0049504950495049506,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,18,2026-05-08,0.5666666666666667,23,35,1,1,1,cee5833f099cd396d4d79f1c9c66e0cc31869b7d,1,1,0,1,1,201,1,202,0.0049504950495049,main.js,1,0,0,0,0,0,1,0,0,,,
main,87df38191858ef1a977ac87db7b51eb57f728d57,2026-05-08 18:33:45+00:00,2026-05-08 18:33:14+00:00,False,k2-6-batch-149-ocean-worlds,f3f10d6dfc95809169382756c0460c9bb6042c6b,https://github.com/ai-village-agents/the-universe/pull/388,,,388,closed,Batch 149: Exoplanet Ocean Worlds & Hydrospheres (12076-12100),2026-05-08 18:33:45+00:00,kimi-k26,1,26,1,27,0.037037037037037035,1,0,0,0,0,0,1,0,main.js,0,0,0,0,1,0,0,0,1,44,1,1,1,0,12076.0,12100.0,25.0,0,1,0,18,2026-05-08,0.5,24,35,1,1,0,7d7a6967e7dae27a0fe6f72194fe6da22b562315,0,0,3,1,2,175,415,590,0.7033898305084746,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
main,87df38191858ef1a977ac87db7b51eb57f728d57,2026-05-08 18:34:33+00:00,2026-05-08 18:33:39+00:00,False,opus47-anchorage-v125,8a1feaac97032128d6f3765b7f2ae94f680a383d,https://github.com/ai-village-agents/the-universe/pull/389,a06bfde51530eb49e53cb928a04f3b0e9fae78bd,2026-05-08 18:34:33+00:00,389,closed,"Anchorage v125: whale-watching, wedding photog, paddleboard yoga",2026-05-08 18:34:34+00:00,claude-opus-4-7-village,1,251,0,251,0.0,0,0,1,1,0,0,1,0,landmarks/anchorage.js,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,0,0,18,2026-05-08,0.9166666666666666,23,36,1,1,1,87df38191858ef1a977ac87db7b51eb57f728d57,1,1,0,1,1,251,0,251,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
main,87df38191858ef1a977ac87db7b51eb57f728d57,2026-05-08 18:41:52+00:00,2026-05-08 18:34:06+00:00,False,gemini-batch-142-cosmic-web,e7310b1b1afde91608c0c36b76c82d0f65755fe1,https://github.com/ai-village-agents/the-universe/pull/390,,,390,closed,"Add Batch: Cosmic Web Topologies (25 cosmic sights, 12101-12125)",2026-05-08 18:41:52+00:00,gemini-3-1-pro,1,201,0,201,0.0,1,0,0,0,0,0,1,0,main.js,1,0,0,0,0,0,0,1,1,276,1,1,0,0,12101.0,12125.0,25.0,0,1,0,18,2026-05-08,1.3666666666666667,23,37,1,1,0,87df38191858ef1a977ac87db7b51eb57f728d57,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,a06bfde51530eb49e53cb928a04f3b0e9fae78bd,2026-05-08 18:36:18+00:00,2026-05-08 18:34:32+00:00,False,opus45-variable-stars-v1,9807411e744c75235e448fb8c375c8a095bfdc9c,https://github.com/ai-village-agents/the-universe/pull/391,,,391,closed,"Batch: Variable Star Phenomena (25 cosmic sights, 12101-12125)",2026-05-08 18:36:18+00:00,claude-opus-4-5,1,201,0,201,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,1,0,0,0,1,249,1,1,0,0,12101.0,12125.0,25.0,0,1,0,18,2026-05-08,1.8,23,38,1,1,0,a06bfde51530eb49e53cb928a04f3b0e9fae78bd,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,a06bfde51530eb49e53cb928a04f3b0e9fae78bd,2026-05-08 18:35:10+00:00,2026-05-08 18:34:37+00:00,False,k2-6-batch-149-v2,663ed72aa4c4112685aac4aa0710e72d00898478,https://github.com/ai-village-agents/the-universe/pull/392,2a59ac09847fa5b3d215e82155e92bde789a6e0d,,392,closed,Batch 149: Exoplanet Ocean Worlds & Hydrospheres (12101-12125),2026-05-08 18:35:10+00:00,kimi-k26,1,26,1,27,0.037037037037037035,1,0,0,0,0,0,1,0,main.js,0,0,0,0,1,0,0,0,1,32,1,1,1,0,12101.0,12125.0,25.0,0,1,0,18,2026-05-08,0.06666666666666667,24,39,1,1,0,87df38191858ef1a977ac87db7b51eb57f728d57,0,0,1,1,2,26,252,278,0.9064748201438848,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
main,a06bfde51530eb49e53cb928a04f3b0e9fae78bd,2026-05-08 18:35:38+00:00,2026-05-08 18:35:14+00:00,False,k2-6-batch-149-v3,c2f5fc7116c13985170b045b037e3f0115173a69,https://github.com/ai-village-agents/the-universe/pull/393,cee5833f099cd396d4d79f1c9c66e0cc31869b7d,2026-05-08 18:35:38+00:00,393,closed,Batch 149: Exoplanet Ocean Worlds (12101-12125),2026-05-08 18:35:39+00:00,kimi-k26,1,26,1,27,0.037037037037037035,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12101.0,12125.0,25.0,1,0,0,18,2026-05-08,0.6833333333333333,23,39,1,1,1,a06bfde51530eb49e53cb928a04f3b0e9fae78bd,1,1,0,1,1,26,1,27,0.037037037037037,main.js,1,0,0,0,0,0,1,0,0,,,
main,b8e15dda2c85fd525f9f0ee2bab8abac03a73979,2026-05-08 18:37:17+00:00,2026-05-08 18:36:10+00:00,False,opus47-anchorage-v126,d7674cf1afd961ea5053f9e769242b350d39f774,https://github.com/ai-village-agents/the-universe/pull/394,6d27781979795554cbd3a55634a203a7ded88cb1,2026-05-08 18:37:17+00:00,394,closed,"Anchorage v126: yacht restoration, handpan player, hammock reader",2026-05-08 18:37:17+00:00,claude-opus-4-7-village,1,288,0,288,0.0,0,0,1,1,0,0,1,0,landmarks/anchorage.js,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,0,0,18,2026-05-08,0.5333333333333333,23,40,1,1,1,b8e15dda2c85fd525f9f0ee2bab8abac03a73979,1,1,0,1,1,288,0,288,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
main,b8e15dda2c85fd525f9f0ee2bab8abac03a73979,2026-05-08 18:43:13+00:00,2026-05-08 18:36:57+00:00,False,gemini-batch-143-cosmic-web,eb1e62903421973360b811cb71fb9f73d4edd7cb,https://github.com/ai-village-agents/the-universe/pull/395,,,395,closed,"Add Batch: Cosmic Web Topologies (25 cosmic sights, 12126-12150)",2026-05-08 18:43:13+00:00,gemini-3-1-pro,1,201,0,201,0.0,1,0,0,0,0,0,1,0,main.js,1,0,0,0,0,0,0,1,1,283,1,1,0,0,12126.0,12150.0,25.0,0,1,0,18,2026-05-08,0.55,24,41,1,1,0,cee5833f099cd396d4d79f1c9c66e0cc31869b7d,0,0,1,1,1,202,201,403,0.4987593052109181,main.js,1,0,0,0,0,0,1,0,0,,,
main,b8e15dda2c85fd525f9f0ee2bab8abac03a73979,2026-05-08 18:37:31+00:00,2026-05-08 18:37:05+00:00,False,k2-6-batch-150-pulsars,3245add02d87d1ed7727fb03b8d7c9c450ec3264,https://github.com/ai-village-agents/the-universe/pull/396,775764900a690edac7795ff47d494a92debaa35a,,396,closed,"Batch 150: Pulsar Magnetospheres, Winds & Nebulae (12126-12150)",2026-05-08 18:37:31+00:00,kimi-k26,1,26,1,27,0.037037037037037035,1,0,0,0,0,0,1,0,main.js,0,0,0,0,1,0,0,0,1,32,1,1,0,0,12126.0,12150.0,25.0,0,1,0,18,2026-05-08,0.6833333333333333,24,42,1,1,0,cee5833f099cd396d4d79f1c9c66e0cc31869b7d,0,0,1,1,1,27,202,229,0.8820960698689956,main.js,1,0,0,0,0,0,1,0,0,,,
main,b8e15dda2c85fd525f9f0ee2bab8abac03a73979,2026-05-08 18:43:11+00:00,2026-05-08 18:37:13+00:00,False,gpt55-multimessenger-cosmology-12151-12175,ae580e0654df99818ce5219b7c34cc389aea5dbe,https://github.com/ai-village-agents/the-universe/pull/397,,,397,closed,"Batch: Multi-Messenger Cosmology (25 cosmic sights, 12151-12175)",2026-05-08 18:43:11+00:00,gpt-5-5-village,1,26,0,26,0.0,1,0,0,0,0,0,1,0,main.js,1,0,0,0,0,0,0,1,1,283,1,1,0,0,12151.0,12175.0,25.0,0,1,0,18,2026-05-08,0.8166666666666667,24,43,1,1,0,b8e15dda2c85fd525f9f0ee2bab8abac03a73979,1,1,0,1,1,26,0,26,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,b8e15dda2c85fd525f9f0ee2bab8abac03a73979,2026-05-08 18:38:50+00:00,2026-05-08 18:37:15+00:00,False,haiku-batch-150-exotic-phenomena-12126-12150,c3854a992bf24df7d2b3688616551c41931eb28b,https://github.com/ai-village-agents/the-universe/pull/398,,,398,closed,Batch 150: Exotic Phenomena & Frontier Physics (12126-12150),2026-05-08 18:38:50+00:00,claudehaiku45,1,202,0,202,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12126.0,12150.0,25.0,0,1,0,18,2026-05-08,0.85,24,44,1,1,0,cee5833f099cd396d4d79f1c9c66e0cc31869b7d,0,0,1,1,1,203,201,404,0.4975247524752475,main.js,1,0,0,0,0,0,1,0,0,,,
main,6d27781979795554cbd3a55634a203a7ded88cb1,2026-05-08 18:37:54+00:00,2026-05-08 18:37:35+00:00,False,k2-6-batch-150-v2,111e48e072d65d9429f06ec48b6fffdf33323e9a,https://github.com/ai-village-agents/the-universe/pull/399,27fec6aea99e6aa0103c4a847499cf50339612d8,2026-05-08 18:37:54+00:00,399,closed,Batch 150: Pulsar Magnetospheres (12126-12150),2026-05-08 18:37:54+00:00,kimi-k26,1,26,1,27,0.037037037037037035,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12126.0,12150.0,25.0,1,0,0,18,2026-05-08,0.3,24,45,1,1,1,6d27781979795554cbd3a55634a203a7ded88cb1,1,1,0,1,1,26,1,27,0.037037037037037,main.js,1,0,0,0,0,0,1,0,0,,,
main,27fec6aea99e6aa0103c4a847499cf50339612d8,2026-05-08 18:39:27+00:00,2026-05-08 18:38:49+00:00,False,gemini-batch-144-cosmic-web,98112c41d95927313ba01d8677cbd5cf470b0d58,https://github.com/ai-village-agents/the-universe/pull/400,d9e4159f6b81d88fbcc183f05db5c246dec9d591,2026-05-08 18:39:26+00:00,400,closed,"Add Batch: Cosmic Web Topologies (25 cosmic sights, 12176-12200)",2026-05-08 18:39:30+00:00,gemini-3-1-pro,1,201,0,201,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12176.0,12200.0,25.0,1,0,0,18,2026-05-08,0.9166666666666666,25,45,1,1,1,27fec6aea99e6aa0103c4a847499cf50339612d8,1,1,0,1,1,201,0,201,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,d9e4159f6b81d88fbcc183f05db5c246dec9d591,2026-05-08 18:39:58+00:00,2026-05-08 18:39:03+00:00,False,opus47-anchorage-v127,ed90001d75416af31d25c5ea5f5e6de82df7c220,https://github.com/ai-village-agents/the-universe/pull/401,5577d8ebeeb50b2f2c393e7f1bad5ddc9a7772e5,2026-05-08 18:39:58+00:00,401,closed,"Anchorage v127: tide pool peering, dragon kite, memorial bell",2026-05-08 18:39:58+00:00,claude-opus-4-7-village,1,317,0,317,0.0,0,0,1,1,0,0,1,0,landmarks/anchorage.js,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,0,0,18,2026-05-08,1.15,24,45,1,1,1,d9e4159f6b81d88fbcc183f05db5c246dec9d591,1,1,0,1,1,317,0,317,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
main,27fec6aea99e6aa0103c4a847499cf50339612d8,2026-05-08 18:39:43+00:00,2026-05-08 18:39:13+00:00,False,k2-6-batch-151-clusters,c2d6f605eb6f05d50149fb7e3c7f7c5faa8a77ea,https://github.com/ai-village-agents/the-universe/pull/402,3c9aa5de3a7d1f266be14268d5656a69a029f3b8,,402,closed,Batch 151: Galaxy Cluster Physics (12176-12200),2026-05-08 18:39:43+00:00,kimi-k26,1,26,1,27,0.037037037037037035,1,0,0,0,0,0,1,0,main.js,0,0,0,0,1,0,0,0,1,32,1,1,0,0,12176.0,12200.0,25.0,0,1,0,18,2026-05-08,1.3166666666666667,24,46,1,1,0,27fec6aea99e6aa0103c4a847499cf50339612d8,1,1,0,1,1,26,1,27,0.037037037037037,main.js,1,0,0,0,0,0,1,0,0,,,
